Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,lat_1,lat_2,lon_1,lon_2,lat_1_radians,lat_2_radians,lon_1_radians,lon_2_radians,distance (miles),distance (Km)
"Denver, United States Of America - San Francisco, United States Of America",DEN,SFO,39.8,-104.86,37.61,-122.39,39.8,37.61,-104.86,-122.39,0.694640794,0.656418097,-1.830151599,-2.136107708,957,1540
"Beijing, China - Singapore, Singapore",PEK,SIN,40.1,116.58,1.34,103.98,40.1,1.34,116.58,103.98,0.69987678,0.023387404,2.034704114,1.814792707,2795,4499
"Cape Town, South Africa - London, United Kingdom",CPT,LHR,-34,18.59,51.47,-0.45,-34,51.47,18.59,-0.45,-0.593411733,0.898320645,0.324456592,-0.007853979,6024,9695
"Madras, India - Tokyo, Japan",NRT,MAA,1.3,103.98,13.05,80.23,1.3,13.05,103.98,80.23,0.022689272,0.227765386,1.814792707,1.400277158,1818,2926
"Newcastle, United Kingdom - Southampton, United Kingdom",SOU,NCL,51,-1.36,55.04,-1.71,51,55.04,-1.36,-1.71,0.8901176,0.960628877,-0.023736469,-0.02984512,280,450
"Houston, United States Of America - San Jose Del Cabo, Mexico",IAH,SJD,30,-95.34,23.16,-109.72,30,23.16,-95.34,-109.72,0.523598588,0.40421811,-1.663996314,-1.914974571,1006,1619
"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,53.6,51.47,10.01,-0.45,0.935496145,0.898320645,0.174707396,-0.007853979,464,746
"Dusseldorf, Germany - London, United Kingdom",DUS,LHR,51.3,6.78,51.47,-0.45,51.3,51.47,6.78,-0.45,0.895353586,0.898320645,0.118333281,-0.007853979,312,502
"Luxembourg, Luxembourg - Milan, Italy",LUX,MXP,49.6,6.21,45.47,9.18,49.6,45.47,6.21,9.18,0.865682999,0.793600927,0.108384908,0.160221168,317,511
"Houston, United States Of America - San Antonio, United States Of America",IAH,SAT,30,-95.34,37.91,-89.45,30,37.91,-95.34,-89.45,0.523598588,0.661654083,-1.663996314,-1.561196458,643,1034
"Los Angeles, United States Of America - Minneapolis, United States Of America",MSP,LAX,44.9,-93.2,34.05,-118.24,44.9,34.05,-93.2,-118.24,0.783652554,0.594284398,-1.626646281,-2.06367657,1524,2453
"Philadelphia, United States Of America - Phoenix, United States Of America",PHL,PHX,44.9,-93.2,33.44,-112.03,44.9,33.44,-93.2,-112.03,0.783652554,0.583637893,-1.626646281,-1.955291662,1278,2057
"Florence, Italy - Frankfurt, Germany",FRA,FLR,50.1,8.56,43.8,11.2,50.1,43.8,8.56,11.2,0.874409643,0.764453939,0.149400131,0.195476806,453,729
"Leeds/bradford, United Kingdom - Southampton, United Kingdom",SOU,LBA,51,-1.36,53.87,-1.66,51,53.87,-1.36,-1.66,0.8901176,0.940208532,-0.023736469,-0.028972455,199,320
"London, United Kingdom - Rio De Janeiro, Brazil",GIG,LHR,-22.8,-43.24,51.47,-0.45,-22.8,51.47,-43.24,-0.45,-0.397934927,0.898320645,-0.754680099,-0.007853979,5755,9262
"Burbank, United States Of America - San Francisco, United States Of America",BUR,SFO,34.2,-118.35,37.61,-122.39,34.2,37.61,-118.35,-122.39,0.596902391,0.656418097,-2.065596431,-2.136107708,327,526
"Madrid, Spain - Singapore, Singapore",MAD,SIN,50.1,8.56,1.34,103.98,50.1,1.34,8.56,103.98,0.874409643,0.023387404,0.149400131,1.814792707,6394,10290
"Dubai, United Arab Emirates - Riyadh, Saudi Arabia",RUH,DXB,24.9,46.71,25.25,55.35,24.9,25.25,46.71,55.35,0.434586828,0.440695479,0.815243002,0.966039396,542,872
"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,51.5,24.94,-0.45,46.71,0.898844243,0.43528496,-0.007853979,0.815243002,3075,4948
"Helsinki, Finland - Stockholm, Sweden",ARN,HEL,60.7,15.85,60.31,24.97,60.7,60.31,15.85,24.97,1.059414477,1.052607696,0.276634588,0.435808558,311,501
"Detroit, United States Of America - New York, United States Of America",DTW,JFK,37.3,-107.75,40.64,-73.79,37.3,40.64,-107.75,-73.79,0.651007578,0.709301554,-1.880591597,-1.287877995,1829,2944
"Brasilia, Brazil - Rio De Janeiro, Brazil",GIG,BSB,-22.8,-43.24,-15.86,-47.91,-22.8,-15.86,-43.24,-47.91,-0.397934927,-0.27680912,-0.754680099,-0.836186946,568,915
"Brasilia, Brazil - Sao Paulo, Brazil",BSB,GRU,-15.9,-47.91,-23.42,-46.48,-15.9,-23.42,-47.91,-46.48,-0.277507252,-0.408755965,-0.836186946,-0.811228746,528,850
"Lima, Peru - Sao Paulo, Brazil",GRU,LIM,-23.4,-46.48,-12.02,-77.11,-23.4,-12.02,-46.48,-77.11,-0.408406899,-0.209788501,-0.811228746,-1.345822905,2160,3476
"Jakarta-soekarno, Indonesia - Tokyo, Japan",CGK,NRT,-6.1,106.66,35.75,140.39,-6.1,35.75,106.66,140.39,-0.106465046,0.623954984,1.861567515,2.450266861,3630,5842
"Johannesburg, South Africa - Mahe Island, Seychelles Islands",SEZ,JNB,-20.4,57.68,-26.13,28.23,-20.4,-26.13,57.68,28.23,-0.35604704,-0.45605437,1.006705553,0.492706272,1908,3071
"Johannesburg, South Africa - Pietermaritzburg, South Africa",PZB,JNB,-29.6,30.39,-26.13,28.23,-29.6,-26.13,30.39,28.23,-0.516617274,-0.45605437,0.53040537,0.492706272,274,441
"London, United Kingdom - Malaga, Spain",AGP,LGW,36.7,-4.49,51.16,-0.16,36.7,51.16,-4.49,-0.16,0.640535606,0.892910126,-0.078365255,-0.002792526,1023,1646
"Frankfurt, Germany - Riyadh, Saudi Arabia",RUH,FRA,24.9,46.71,50.05,8.56,24.9,50.05,46.71,8.56,0.434586828,0.873536978,0.815243002,0.149400131,2675,4304
"Johannesburg, South Africa - Sydney, Australia",SYD,JNB,-33.9,151.23,-26.13,28.23,-33.9,-26.13,151.23,28.23,-0.591666405,-0.45605437,2.639460484,0.492706272,6863,11045
"Hong Kong, Hong Kong - Istanbul, Turkey",HKG,IST,22.3,113.94,41.04,28.99,22.3,41.04,113.94,28.99,0.389208284,0.716282869,1.988627439,0.505970769,4974,8004
"Paris, France - Singapore, Singapore",CDG,SIN,49,2.54,1.34,103.98,49,1.34,2.54,103.98,0.855211028,0.023387404,0.044331347,1.814792707,6672,10737
"New York, United States Of America - Raleigh/durham, United States Of America",RDU,JFK,35.9,-78.79,40.64,-73.79,35.9,40.64,-78.79,-73.79,0.626572977,0.709301554,-1.375144426,-1.287877995,426,685
"Houston, United States Of America - Manchester, United Kingdom",IAH,MAN,30,-95.34,53.37,0.1,30,53.37,-95.34,0.1,0.523598588,0.931481889,-1.663996314,0.001745329,4798,7722
"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,19.1,25.25,72.86,55.35,0.333357768,0.440695479,1.271646438,0.966039396,1198,1928
"Los Angeles, United States Of America - Tokyo, Japan",LAX,NRT,34.1,-118.24,35.75,140.39,34.1,35.75,-118.24,140.39,0.595157062,0.623954984,-2.06367657,2.450266861,5447,8766
"Jersey-channel Islands, United Kingdom - Manchester, United Kingdom",MAN,JER,53.4,0.1,49.21,-2.19,53.4,49.21,0.1,-2.19,0.932005487,0.858876218,0.001745329,-0.038222697,306,493
"Delhi, India - Poona, India",DEL,PNQ,28.7,77.26,18.58,73.91,28.7,18.58,77.26,73.91,0.500909316,0.324282059,1.348440898,1.289972389,731,1177
"Newark, United States Of America - San Jose, Costa Rica",EWR,SJO,40.7,-74.18,9.99,-84.21,40.7,9.99,-74.18,-84.21,0.710348752,0.17435833,-1.294684776,-1.469741238,2211,3558
"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1.3,22.32,103.98,113.94,0.022689272,0.38955735,1.814792707,1.988627439,1601,2576
"Frankfurt, Germany - Poona, India",FRA,PNQ,50.1,8.56,18.58,73.91,50.1,18.58,8.56,73.91,0.874409643,0.324282059,0.149400131,1.289972389,4159,6693
"Bombay, India - Zurich, Switzerland",BOM,ZRH,19.1,72.86,47.45,8.57,19.1,47.45,72.86,8.57,0.333357768,0.828158434,1.271646438,0.149574663,4066,6543
"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,55.9,51.47,-4.43,-0.45,0.975638703,0.898320645,-0.077318058,-0.007853979,347,558
"Sydney, Australia - Toronto, Canada",SYD,YYZ,34.1,-118.24,43.68,-79.61,34.1,43.68,-118.24,-79.61,0.595157062,0.762359545,-2.06367657,-1.389456121,2161,3477
"Jakarta-soekarno, Indonesia - Singapore, Singapore",SIN,CGK,1.3,103.98,-6.13,106.66,1.3,-6.13,103.98,106.66,0.022689272,-0.106988645,1.814792707,1.861567515,546,879
"Bogota, Colombia - Medellin, Colombia",MDE,BOG,6.2,-75.43,4.7,-74.14,6.2,4.7,-75.43,-74.14,0.108210375,0.082030446,-1.316501384,-1.293986645,137,220
"Delhi, India - San Francisco, United States Of America",SFO,DEL,50.1,8.56,28.66,77.26,50.1,28.66,8.56,77.26,0.874409643,0.500211185,0.149400131,1.348440898,3810,6131
"Newark, United States Of America - Salt Lake City, United States Of America",EWR,SLC,40.7,-74.18,40.76,-111.89,40.7,40.76,-74.18,-111.89,0.710348752,0.711395949,-1.294684776,-1.952848202,1961,3156
"Dubai, United Arab Emirates - Muscat, Oman",MCT,DXB,23.6,58.29,25.25,55.35,23.6,25.25,58.29,55.35,0.411897556,0.440695479,1.017352057,0.966039396,217,350
"Atlanta, United States Of America - Nashville, United States Of America",BNA,ATL,36.1,-86.67,42.94,-83.53,36.1,42.94,-86.67,-83.53,0.630063635,0.749444113,-1.512676322,-1.457873003,502,808
"London, United Kingdom - Milan, Italy",LHR,LIN,51.5,-0.45,45.47,9.18,51.5,45.47,-0.45,9.18,0.898844243,0.793600927,-0.007853979,0.160221168,606,976
"Madrid, Spain - Vigo, Spain",VGO,MAD,42.2,-8.63,40.46,-3.58,42.2,40.46,-8.63,-3.58,0.736528681,0.706159963,-0.150621861,-0.062482765,289,464
"Frankfurt, Germany - Poona, India",PNQ,FRA,18.6,73.91,50.05,8.56,18.6,50.05,73.91,8.56,0.324631125,0.873536978,1.289972389,0.149400131,4158,6691
"Cairo, Egypt - Dubai, United Arab Emirates",CAI,DXB,30.1,31.25,25.25,55.35,30.1,25.25,31.25,55.35,0.525343917,0.440695479,0.545415196,0.966039396,1511,2431
"Moscow, Russia - Paris, France",SVO,CDG,56,37.42,49.01,2.54,56,49.01,37.42,2.54,0.977384032,0.855385561,0.653101973,0.044331347,1527,2458
"San Diego, United States Of America - San Francisco, United States Of America",SFO,SAN,37.6,-122.39,32.7,-102.18,37.6,32.7,-122.39,-102.18,0.656243564,0.570722461,-2.136107708,-1.783376792,1189,1914
"Chicago, United States Of America - San Francisco, United States Of America",ORD,SFO,41.6,-98.93,37.61,-122.39,41.6,37.61,-98.93,-122.39,0.726056709,0.656418097,-1.726653612,-2.136107708,1276,2054
"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,40.8,41.6,-73.88,-98.93,0.71209408,0.726056709,-1.28944879,-1.726653612,1300,2093
"New York, United States Of America - Paris, France",CDG,JFK,49,2.54,40.64,-73.79,49,40.64,2.54,-73.79,0.855211028,0.709301554,0.044331347,-1.287877995,3629,5840
"London, United Kingdom - San Diego, United States Of America",SAN,LHR,30,-95.34,51.47,-0.45,30,51.47,-95.34,-0.45,0.523598588,0.898320645,-1.663996314,-0.007853979,4828,7771
"Dubai, United Arab Emirates - London, United Kingdom",LHR,DXB,51.5,-0.45,25.25,55.35,51.5,25.25,-0.45,55.35,0.898844243,0.440695479,-0.007853979,0.966039396,3419,5503
"Bombay, India - Munich, Germany",MUC,BOM,48.3,11.77,19.09,72.86,48.3,19.09,11.77,72.86,0.842993727,0.333183235,0.20542518,1.271646438,3926,6319
"Mexico City, Mexico - New York, United States Of America",JFK,MEX,40.6,-73.79,19.43,-99.16,40.6,19.43,-73.79,-99.16,0.708603423,0.339117352,-1.287877995,-1.730667867,2095,3372
"Basel-Mulhouse-Freiburg, Switzerland - Frankfurt, Germany",FRA,BSL,50.1,8.56,47.55,7.59,50.1,47.55,8.56,7.59,0.874409643,0.829903763,0.149400131,0.132470443,182,293
"Boston, United States Of America - Dublin, Republic Of Ireland",BOS,DUB,42.2,-71,53.34,-6.25,42.2,53.34,-71,-6.25,0.736528681,0.93095829,-1.239183326,-0.109083039,2996,4822
"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,51.5,22.32,-0.45,113.94,0.898844243,0.38955735,-0.007853979,1.988627439,5989,9639
"Billund, Denmark - London, United Kingdom",LCY,BLL,51.5,0.05,55.75,9.15,51.5,55.75,0.05,9.15,0.898844243,0.97302071,0.000872664,0.159697569,475,764
"Chicago, United States Of America - Toronto, Canada",YYZ,ORD,43.7,-79.61,41.6,-98.93,43.7,41.6,-79.61,-98.93,0.76270861,0.726056709,-1.389456121,-1.726653612,991,1595
"Denver, United States Of America - Newcastle, United Kingdom",NCL,DEN,51.5,-0.45,39.77,-104.86,51.5,39.77,-0.45,-104.86,0.898844243,0.694117195,-0.007853979,-1.830151599,4674,7521
"Johannesburg, South Africa - Lagos, Nigeria",LOS,JNB,6.6,3.32,-26.13,28.23,6.6,-26.13,3.32,28.23,0.115191689,-0.45605437,0.05794491,0.492706272,2814,4529
"Kiev-borispol, Ukraine - London, United Kingdom",LHR,KBP,51.5,-0.45,50.43,30.55,51.5,50.43,-0.45,30.55,0.898844243,0.880169227,-0.007853979,0.533197896,1342,2160
"Hiroshima, Japan - Tokyo, Japan",HIJ,HND,34.4,132.92,35.55,139.75,34.4,35.55,132.92,139.75,0.600393048,0.620464327,2.319890812,2.439096758,395,636
"Dublin, Republic Of Ireland - Luxembourg, Luxembourg",LUX,DUB,51.5,0.05,53.34,-6.25,51.5,53.34,0.05,-6.25,0.898844243,0.93095829,0.000872664,-0.109083039,295,474
"Ithaca, United States Of America - New York, United States Of America",LGA,ITH,40.8,-73.88,40.03,-75.36,40.8,40.03,-73.88,-75.36,0.71209408,0.69865505,-1.28944879,-1.315279654,94,152
"Entebbe/kampala, Uganda - London, United Kingdom",EBB,LHR,0,32.44,51.47,-0.45,0,51.47,32.44,-0.45,0,0.898320645,0.566184607,-0.007853979,4044,6508
"Minneapolis, United States Of America - New York, United States Of America",MSP,LGA,44.9,-93.2,40.77,-73.88,44.9,40.77,-93.2,-73.88,0.783652554,0.711570482,-1.626646281,-1.28944879,1018,1638
"Houston, United States Of America - Las Vegas, United States Of America",IAH,LAS,30,-95.34,32.02,-87.96,30,32.02,-95.34,-87.96,0.523598588,0.558854227,-1.663996314,-1.535191061,459,739
"Miami, United States Of America - Newark, United States Of America",EWR,MIA,40.7,-74.18,33.4,-110.87,40.7,33.4,-74.18,-110.87,0.710348752,0.582939762,-1.294684776,-1.93504585,2071,3333
"Atlanta, United States Of America - Washington Dc, United States Of America",ATL,DCA,42.9,-83.53,38.85,-77.04,42.9,38.85,-83.53,-77.04,0.748745981,0.678060172,-1.457873003,-1.344601175,440,708
"Birmingham, United Kingdom - Frankfurt, Germany",FRA,BHX,50.1,8.56,52.45,-1.73,50.1,52.45,8.56,-1.73,0.874409643,0.915424865,0.149400131,-0.030194185,473,762
"Chicago, United States Of America - Tokyo, Japan",NRT,ORD,35.8,140.39,41.6,-98.93,35.8,41.6,140.39,-98.93,0.624827649,0.726056709,2.450266861,-1.726653612,5912,9515
"Singapore, Singapore - Tokyo, Japan",SIN,NRT,1.3,103.98,35.75,140.39,1.3,35.75,103.98,140.39,0.022689272,0.623954984,1.814792707,2.450266861,3335,5368
"Hong Kong, Hong Kong - Vancouver, Canada",YVR,HKG,49.2,-123.17,22.32,113.94,49.2,22.32,-123.17,113.94,0.858701685,0.38955735,-2.149721271,1.988627439,6387,10278
"Dubai, United Arab Emirates - Kuala Lumpur, Malaysia",DXB,KUL,25.3,55.35,2.76,101.71,25.3,2.76,55.35,101.71,0.441568143,0.04817107,0.966039396,1.775173747,3453,5557
"Berlin, Germany - London, United Kingdom",LHR,BER,51.5,-0.45,47.81,9.6,51.5,47.81,-0.45,9.6,0.898844243,0.834441617,-0.007853979,0.167551548,517,832
"London, United Kingdom - Sydney, Australia",SYD,LHR,-33.9,151.23,51.47,-0.45,-33.9,51.47,151.23,-0.45,-0.591666405,0.898320645,2.639460484,-0.007853979,10587,17037
"San Diego, United States Of America - San Jose, United States Of America",SAN,SJC,32.7,-102.18,37.37,-121.93,32.7,37.37,-102.18,-121.93,0.570722461,0.652229308,-1.783376792,-2.128079196,1162,1870
"New York, United States Of America - San Antonio, United States Of America",SAT,LGA,30,-95.34,40.77,-73.88,30,40.77,-95.34,-73.88,0.523598588,0.711570482,-1.663996314,-1.28944879,1415,2277
"Cologne, Germany - Hamburg, Germany",CGN,HAM,50.9,7.11,53.64,10.01,50.9,53.64,7.11,10.01,0.888372272,0.936194276,0.124092865,0.174707396,226,363
"London, United Kingdom - Stockholm, Sweden",LCY,ARN,51.5,0.05,60.74,15.85,51.5,60.74,0.05,15.85,0.898844243,1.060112609,0.000872664,0.276634588,879,1414
"Amsterdam, Netherlands - Newcastle, United Kingdom",AMS,NCL,52.3,4.75,55.04,-1.71,52.3,55.04,4.75,-1.71,0.912806872,0.960628877,0.08290311,-0.02984512,325,524
"Amsterdam, Netherlands - Nairobi, Kenya",NBO,AMS,-1.3,36.81,52.31,4.75,-1.3,52.31,36.81,4.75,-0.022689272,0.912981405,0.642455468,0.08290311,4150,6678
"Cairo, Egypt - Nairobi, Kenya",NBO,CAI,-1.3,36.81,30.05,31.25,-1.3,30.05,36.81,31.25,-0.022689272,0.524471253,0.642455468,0.545415196,2199,3539
"Doha, Qatar - Tokyo, Japan",DOH,NRT,25.3,51.56,35.75,140.39,25.3,35.75,51.56,140.39,0.441568143,0.623954984,0.899891441,2.450266861,5164,8310
"Chicago, United States Of America - Los Angeles, United States Of America",ORD,LAX,41.6,-98.93,34.05,-118.24,41.6,34.05,-98.93,-118.24,0.726056709,0.594284398,-1.726653612,-2.06367657,1174,1889
"Frankfurt, Germany - Osaka, Japan",FRA,KIX,50.1,8.56,34.43,135.24,50.1,34.43,8.56,135.24,0.874409643,0.600916647,0.149400131,2.360382436,5757,9266
"Bombay, India - New York, United States Of America",JFK,BOM,25.3,55.35,19.09,72.86,25.3,19.09,55.35,72.86,0.441568143,0.333183235,0.966039396,1.271646438,1199,1930
"Beijing, China - Munich, Germany",PEK,MUC,40.1,116.58,48.34,11.77,40.1,48.34,116.58,11.77,0.69987678,0.843691859,2.034704114,0.20542518,4803,7729
"Beijing, China - Seoul, Republic Of Korea",ICN,PEK,37.5,126.66,40.07,116.58,37.5,40.07,126.66,116.58,0.654498235,0.699353181,2.21063324,2.034704114,571,920
"London, United Kingdom - Santiago, Chile",LCY,SCL,40.5,-3.58,-33.39,-70.79,40.5,-33.39,-3.58,-70.79,0.706858094,-0.582765229,-0.062482765,-1.235518136,6668,10731
"Beirut, Lebanon - London, United Kingdom",LHR,BEY,51.5,-0.45,33.82,35.49,51.5,33.82,-0.45,35.49,0.898844243,0.590270142,-0.007853979,0.61941713,2166,3486
"Dar Es Salaam, United Rep. Of Tanzania - Dubai, United Arab Emirates",DXB,DAR,25.3,55.35,-6.88,39.2,25.3,-6.88,55.35,39.2,0.441568143,-0.12007861,0.966039396,0.684168822,2477,3986
"Dublin, Republic Of Ireland - Manchester, United Kingdom",MAN,DUB,53.4,0.1,53.34,-6.25,53.4,53.34,0.1,-6.25,0.932005487,0.93095829,0.001745329,-0.109083039,262,422
"New York, United States Of America - Tulsa, United States Of America",TUL,LGA,33.1,-88.31,40.77,-73.88,33.1,40.77,-88.31,-73.88,0.577703776,0.711570482,-1.541299711,-1.28944879,956,1539
"Belfast-city, United Kingdom - Edinburgh, United Kingdom",EDI,BHD,56,-3.34,54.61,-5.87,56,54.61,-3.34,-5.87,0.977384032,0.953123964,-0.058293976,-0.10245079,138,223
"Chicago, United States Of America - San Francisco, United States Of America",SFO,ORD,37.6,-122.39,41.6,-98.93,37.6,41.6,-122.39,-98.93,0.656243564,0.726056709,-2.136107708,-1.726653612,1276,2054
"Brussels, Belgium - London, United Kingdom",BRU,LHR,50.9,4.48,51.47,-0.45,50.9,51.47,4.48,-0.45,0.888372272,0.898320645,0.078190723,-0.007853979,217,350
"Brussels, Belgium - Frankfurt, Germany",FRA,BRU,50.1,8.56,50.89,4.48,50.1,50.89,8.56,4.48,0.874409643,0.888197739,0.149400131,0.078190723,188,302
"Atlanta, United States Of America - Houston, United States Of America",IAH,ATL,30,-95.34,42.94,-83.53,30,42.94,-95.34,-83.53,0.523598588,0.749444113,-1.663996314,-1.457873003,1108,1783
"Phoenix, United States Of America - San Francisco, United States Of America",PHX,SFO,33.4,-112.03,37.61,-122.39,33.4,37.61,-112.03,-122.39,0.582939762,0.656418097,-1.955291662,-2.136107708,651,1048
"Bombay, India - Newark, United States Of America",BOM,EWR,19.1,72.86,40.69,-74.18,19.1,40.69,72.86,-74.18,0.333357768,0.710174219,1.271646438,-1.294684776,7804,12559
"Manila, Philippines - Tokyo, Japan",NRT,MNL,35.8,140.39,14.51,121.02,35.8,14.51,140.39,121.02,0.624827649,0.253247184,2.450266861,2.112196706,1900,3057
"Kuala Lumpur, Malaysia - Singapore, Singapore",SIN,KUL,1.3,103.98,2.76,101.71,1.3,2.76,103.98,101.71,0.022689272,0.04817107,1.814792707,1.775173747,187,300
"Jakarta-soekarno, Indonesia - Taipei, Taiwan",TPE,CGK,22.3,113.94,-6.13,106.66,22.3,-6.13,113.94,106.66,0.389208284,-0.106988645,1.988627439,1.861567515,2027,3263
"London, United Kingdom - Singapore, Singapore",LHR,SIN,51.5,-0.45,1.34,103.98,51.5,1.34,-0.45,103.98,0.898844243,0.023387404,-0.007853979,1.814792707,6769,10893
"Melbourne, Australia - Singapore, Singapore",SIN,MEL,1.3,103.98,-37.67,144.85,1.3,-37.67,103.98,144.85,0.022689272,-0.657465294,1.814792707,2.528108518,3751,6036
"Bombay, India - San Francisco, United States Of America",BOM,SFO,50.1,8.56,37.61,-122.39,50.1,37.61,8.56,-122.39,0.874409643,0.656418097,0.149400131,-2.136107708,5688,9154
"Geneva, Switzerland - Lagos, Nigeria",GVA,LOS,50.1,8.56,6.58,3.32,50.1,6.58,8.56,3.32,0.874409643,0.114842624,0.149400131,0.05794491,3025,4869
"New York, United States Of America - Rio De Janeiro, Brazil",LGA,GIG,33.4,-110.87,-22.81,-43.24,33.4,-22.81,-110.87,-43.24,0.582939762,-0.39810946,-1.93504585,-0.754680099,5910,9511
"Amsterdam, Netherlands - London, United Kingdom",AMS,LHR,52.3,4.75,51.47,-0.45,52.3,51.47,4.75,-0.45,0.912806872,0.898320645,0.08290311,-0.007853979,229,369
"Chicago, United States Of America - Kansas City, United States Of America",ORD,MCI,41.6,-98.93,39.3,-94.72,41.6,39.3,-98.93,-94.72,0.726056709,0.685914151,-1.726653612,-1.653175276,273,439
"Calgary, Canada - Tokyo, Japan",YYC,NRT,49.2,-123.17,35.75,140.39,49.2,35.75,-123.17,140.39,0.858701685,0.623954984,-2.149721271,2.450266861,4668,7513
"London, United Kingdom - Nassau, Bahamas",LHR,NAS,51.5,-0.45,25.08,-77.34,51.5,25.08,-0.45,-77.34,0.898844243,0.43772842,-0.007853979,-1.349837161,4332,6972
"Los Angeles, United States Of America - Seoul, Republic Of Korea",ICN,LAX,37.5,126.66,34.05,-118.24,37.5,34.05,126.66,-118.24,0.654498235,0.594284398,2.21063324,-2.06367657,5979,9622
"Los Angeles, United States Of America - San Diego, United States Of America",SAN,LAX,32.7,-102.18,34.05,-118.24,32.7,34.05,-102.18,-118.24,0.570722461,0.594284398,-1.783376792,-2.06367657,931,1499
"Bombay, India - London, United Kingdom",BOM,LHR,19.1,72.86,51.47,-0.45,19.1,51.47,72.86,-0.45,0.333357768,0.898320645,1.271646438,-0.007853979,4485,7218
"Los Angeles, United States Of America - New York, United States Of America",LAX,JFK,34.1,-118.24,40.64,-73.79,34.1,40.64,-118.24,-73.79,0.595157062,0.709301554,-2.06367657,-1.287877995,2458,3956
